transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn,transaction_dt
230,11/04/2019,6:18:42,5,26,0,N,1,1,46,2,5,2.5,N,11/04/2019 6:18
231,11/04/2019,7:33:36,5,30,5001,N,1,1,44,2,5,2.5,N,11/04/2019 7:33
232,11/04/2019,9:49:30,5,30,5492,N,1,1,50,1,2.5,2.5,N,11/04/2019 9:49
233,11/04/2019,9:26:14,5,26,0,N,1,1,60,2,7.5,3.75,N,11/04/2019 9:26
234,11/04/2019,9:44:44,5,26,0,Y,1,1,32,2,6,3,N,11/04/2019 9:44
235,11/04/2019,6:30:43,5,26,5695,N,1,1,44,2,5,2.5,N,11/04/2019 6:30
236,11/04/2019,6:06:29,5,26,0,Y,1,1,47,2,6,3,N,11/04/2019 6:06
237,11/04/2019,7:35:41,5,28,5756,Y,1,1,39,1,4.25,4.25,N,11/04/2019 7:35
237,11/04/2019,7:35:41,5,28,5756,Y,1,2,65,3,2.4,0.8,N,11/04/2019 7:35
238,11/04/2019,8:34:05,5,28,0,N,1,1,61,1,4.75,4.75,N,11/04/2019 8:34
239,11/04/2019,7:44:28,5,28,0,N,1,1,24,2,6,3,N,11/04/2019 7:44
240,11/04/2019,6:20:25,5,28,5588,N,1,1,41,2,8.5,4.25,N,11/04/2019 6:20
240,11/04/2019,6:20:25,5,28,5588,N,1,2,63,3,2.4,0.8,N,11/04/2019 6:20
241,11/04/2019,7:18:05,5,30,0,Y,1,1,59,2,9,4.5,N,11/04/2019 7:18
241,11/04/2019,7:18:05,5,30,0,Y,1,5,73,1,3.75,3.75,N,11/04/2019 7:18
242,11/04/2019,6:54:24,5,30,0,Y,1,1,44,2,5,2.5,N,11/04/2019 6:54
243,11/04/2019,10:51:55,5,28,5498,N,1,1,57,2,6.2,3.1,N,11/04/2019 10:51
243,11/04/2019,10:51:55,5,28,5498,N,1,5,78,1,4.5,4.5,N,11/04/2019 10:51
244,11/04/2019,6:09:08,5,26,5243,Y,1,1,36,1,3.75,3.75,N,11/04/2019 6:09
245,11/04/2019,10:19:16,5,28,5722,N,1,1,24,1,3,3,N,11/04/2019 10:19
246,11/04/2019,8:56:42,5,28,5250,N,1,1,61,2,9.5,4.75,N,11/04/2019 8:56
247,11/04/2019,9:22:21,5,30,5459,Y,1,1,55,1,4,4,N,11/04/2019 9:22
248,11/04/2019,8:12:39,5,26,0,N,1,1,58,1,3.5,3.5,N,11/04/2019 8:12
249,11/04/2019,6:07:14,5,26,5669,Y,1,1,60,2,7.5,3.75,N,11/04/2019 6:07
250,11/04/2019,9:47:04,5,28,5609,N,1,1,48,1,2.5,2.5,N,11/04/2019 9:47
251,11/04/2019,8:13:13,5,30,5090,Y,1,1,48,2,5,2.5,N,11/04/2019 8:13
252,11/04/2019,8:24:10,5,28,5732,N,1,1,42,2,5,2.5,N,11/04/2019 8:24
252,11/04/2019,8:24:10,5,28,5732,N,1,5,72,1,3.25,3.25,N,11/04/2019 8:24
253,11/04/2019,8:43:20,5,30,5239,Y,1,1,49,1,3,3,N,11/04/2019 8:43
254,11/04/2019,10:26:58,5,30,5701,N,1,1,37,1,3,3,N,11/04/2019 10:26
254,11/04/2019,10:26:58,5,30,5701,N,1,2,64,2,1.6,0.8,N,11/04/2019 10:26
255,11/04/2019,10:06:57,5,30,5630,N,1,1,59,1,4.5,4.5,N,11/04/2019 10:06
256,11/04/2019,7:41:54,5,28,5744,N,1,1,25,1,2.2,2.2,N,11/04/2019 7:41
257,11/04/2019,7:47:05,5,28,5673,Y,1,1,37,2,6,3,N,11/04/2019 7:47
257,11/04/2019,7:47:05,5,28,5673,Y,1,2,65,2,1.6,0.8,N,11/04/2019 7:47
258,11/04/2019,10:14:34,5,30,5781,Y,1,1,40,2,7.5,3.75,N,11/04/2019 10:14
258,11/04/2019,10:14:34,5,30,5781,Y,1,2,84,1,0.8,0.8,N,11/04/2019 10:14
259,11/04/2019,10:18:07,5,28,0,Y,1,1,52,2,5,2.5,N,11/04/2019 10:18
260,11/04/2019,7:52:22,5,30,0,N,1,1,38,2,7.5,3.75,N,11/04/2019 7:52
260,11/04/2019,7:52:22,5,30,0,N,1,2,63,1,0.8,0.8,N,11/04/2019 7:52
261,11/04/2019,9:58:26,5,28,5419,Y,1,1,46,2,5,2.5,N,11/04/2019 9:58
261,11/04/2019,9:58:26,5,28,5419,Y,1,5,72,1,3.25,3.25,N,11/04/2019 9:58
262,11/04/2019,7:40:20,5,26,0,N,1,1,32,1,3,3,N,11/04/2019 7:40
263,11/04/2019,7:14:18,5,28,5694,Y,1,1,28,1,2,2,N,11/04/2019 7:14
264,11/04/2019,6:40:47,5,28,5467,N,1,1,25,2,4.4,2.2,N,11/04/2019 6:40
265,11/04/2019,9:27:59,5,28,5106,N,1,1,46,1,2.5,2.5,N,11/04/2019 9:27
266,11/04/2019,8:35:05,5,26,0,N,1,1,60,1,3.75,3.75,N,11/04/2019 8:35
266,11/04/2019,8:35:05,5,26,0,N,7,1,17,1,9.5,9.5,N,11/04/2019 8:35
267,11/04/2019,6:02:28,5,28,5345,N,1,1,54,2,5,2.5,N,11/04/2019 6:02
268,11/04/2019,6:41:32,5,28,5662,N,1,1,46,1,2.5,2.5,N,11/04/2019 6:41
269,11/04/2019,6:55:02,5,26,5374,N,1,1,58,2,7,3.5,N,11/04/2019 6:55
270,11/04/2019,6:03:44,5,28,0,N,1,1,28,1,2,2,N,11/04/2019 6:03
271,11/04/2019,9:26:44,5,26,0,Y,1,1,45,1,3,3,N,11/04/2019 9:26
272,11/04/2019,8:57:07,5,26,0,N,1,1,44,1,2.5,2.5,N,11/04/2019 8:57
273,11/04/2019,10:48:13,5,28,0,N,1,1,49,1,3,3,N,11/04/2019 10:48
274,11/04/2019,8:38:20,5,30,5055,N,1,1,38,1,3.75,3.75,N,11/04/2019 8:38
274,11/04/2019,8:38:20,5,30,5055,N,1,2,84,2,1.6,0.8,N,11/04/2019 8:38
275,11/04/2019,6:27:46,5,28,0,N,1,1,38,1,3.75,3.75,N,11/04/2019 6:27
275,11/04/2019,6:27:46,5,28,0,N,1,2,84,1,0.8,0.8,N,11/04/2019 6:27
276,11/04/2019,8:39:51,5,28,5184,N,1,1,60,2,7.5,3.75,N,11/04/2019 8:39
277,11/04/2019,7:57:57,5,26,5169,Y,1,1,46,1,2.5,2.5,N,11/04/2019 7:57
278,11/04/2019,7:51:05,5,30,5791,N,1,1,61,2,9.5,4.75,N,11/04/2019 7:51
279,11/04/2019,17:12:25,5,29,5110,Y,1,1,46,1,2.5,2.5,N,11/04/2019 17:12
279,11/04/2019,17:12:25,5,29,5110,Y,1,5,74,1,3.5,3.5,N,11/04/2019 17:12
280,11/04/2019,14:20:29,5,30,5611,Y,1,1,49,1,3,3,N,11/04/2019 14:20
281,11/04/2019,12:17:42,5,29,0,Y,1,1,32,2,6,3,N,11/04/2019 12:17
282,11/04/2019,11:45:28,5,29,5540,N,1,1,55,2,8,4,N,11/04/2019 11:45
283,11/04/2019,14:21:43,5,29,5505,Y,1,1,41,1,4.25,4.25,N,11/04/2019 14:21
283,11/04/2019,14:21:43,5,29,5505,Y,1,2,65,3,2.4,0.8,N,11/04/2019 14:21
283,11/04/2019,14:21:43,5,29,5505,Y,1,5,79,1,3.75,3.75,N,11/04/2019 14:21
284,11/04/2019,16:29:53,5,27,0,N,1,1,58,2,7,3.5,N,11/04/2019 16:29
285,11/04/2019,13:03:56,5,27,5769,N,1,1,47,2,6,3,N,11/04/2019 13:03
285,11/04/2019,13:03:56,5,27,5769,N,7,1,8,1,45,45,N,11/04/2019 13:03
286,11/04/2019,11:06:09,5,27,5488,Y,1,1,59,1,4.5,4.5,N,11/04/2019 11:06
287,11/04/2019,17:47:53,5,27,5384,N,1,1,28,2,4,2,N,11/04/2019 17:47
288,11/04/2019,13:40:04,5,30,5070,Y,1,1,28,1,2,2,N,11/04/2019 13:40
289,11/04/2019,11:42:44,5,29,5026,N,1,1,37,1,3,3,N,11/04/2019 11:42
289,11/04/2019,11:42:44,5,29,5026,N,1,2,65,1,0.8,0.8,N,11/04/2019 11:42
289,11/04/2019,11:42:44,5,29,5026,N,7,1,2,1,18,18,N,11/04/2019 11:42
290,11/04/2019,16:32:27,5,27,5075,Y,1,1,24,1,3,3,N,11/04/2019 16:32
291,11/04/2019,18:06:57,5,30,5132,Y,1,1,39,1,4.25,4.25,N,11/04/2019 18:06
291,11/04/2019,18:06:57,5,30,5132,Y,1,2,84,1,0.8,0.8,N,11/04/2019 18:06
291,11/04/2019,18:06:57,5,30,5132,Y,1,5,75,1,3.5,3.5,N,11/04/2019 18:06
292,11/04/2019,12:10:02,5,27,5580,Y,1,1,45,2,6,3,N,11/04/2019 12:10
293,11/04/2019,18:19:43,5,29,5587,N,1,1,27,1,3.5,3.5,N,11/04/2019 18:19
294,11/04/2019,12:48:18,5,29,0,Y,1,1,38,1,3.75,3.75,N,11/04/2019 12:48
294,11/04/2019,12:48:18,5,29,0,Y,1,2,65,3,2.4,0.8,N,11/04/2019 12:48
295,11/04/2019,15:03:33,5,29,0,N,1,1,43,1,3,3,N,11/04/2019 15:03
295,11/04/2019,15:03:33,5,29,0,N,1,5,71,1,3.75,3.75,N,11/04/2019 15:03
296,11/04/2019,15:01:01,5,27,5789,Y,1,1,46,2,5,2.5,N,11/04/2019 15:01
297,11/04/2019,13:33:32,5,29,5222,Y,1,1,28,2,4,2,N,11/04/2019 13:33
298,11/04/2019,16:07:46,5,27,5705,N,1,1,27,1,3.5,3.5,N,11/04/2019 16:07
299,11/04/2019,12:51:33,5,29,5151,Y,1,1,56,2,5.1,2.55,N,11/04/2019 12:51
300,11/04/2019,11:52:35,5,27,5919,N,1,1,25,2,4.4,2.2,N,11/04/2019 11:52
301,11/04/2019,16:49:57,5,30,0,Y,1,1,60,1,3.75,3.75,N,11/04/2019 16:49
301,11/04/2019,16:49:57,5,30,0,Y,1,5,72,1,3.25,3.25,N,11/04/2019 16:49
302,11/04/2019,16:02:48,5,27,5205,Y,1,1,51,1,3,3,N,11/04/2019 16:02
303,11/04/2019,12:24:18,5,29,5384,N,1,1,54,2,5,2.5,N,11/04/2019 12:24
304,11/04/2019,17:20:35,5,27,0,Y,1,1,53,1,3,3,N,11/04/2019 17:20
305,11/04/2019,14:20:04,5,30,0,Y,1,1,56,2,5.1,2.55,N,11/04/2019 14:20
305,11/04/2019,14:20:04,5,30,0,Y,1,5,79,1,3.75,3.75,N,11/04/2019 14:20
306,11/04/2019,14:14:49,5,27,5068,N,1,1,40,2,7.5,3.75,N,11/04/2019 14:14
306,11/04/2019,14:14:49,5,27,5068,N,1,2,64,2,1.6,0.8,N,11/04/2019 14:14
306,11/04/2019,14:14:49,5,27,5068,N,1,5,69,1,3.25,3.25,N,11/04/2019 14:14
306,11/04/2019,14:14:49,5,27,5068,N,7,1,15,1,9.25,9.25,N,11/04/2019 14:14
307,11/04/2019,15:38:48,5,30,5503,N,1,1,43,1,3,3,N,11/04/2019 15:38
308,11/04/2019,15:17:26,5,30,0,N,1,1,60,2,7.5,3.75,N,11/04/2019 15:17
309,11/04/2019,12:21:08,5,29,0,Y,1,1,54,1,2.5,2.5,N,11/04/2019 12:21
310,11/04/2019,16:08:29,5,27,5305,N,1,1,49,1,3,3,N,11/04/2019 16:08
310,11/04/2019,16:08:29,5,27,5305,N,1,5,69,1,3.25,3.25,N,11/04/2019 16:08
311,11/04/2019,16:09:23,5,30,5434,N,1,1,39,2,8.5,4.25,N,11/04/2019 16:09
311,11/04/2019,16:09:23,5,30,5434,N,1,2,65,2,1.6,0.8,N,11/04/2019 16:09
312,11/04/2019,14:01:22,5,29,0,Y,1,1,52,2,5,2.5,N,11/04/2019 14:01
313,11/04/2019,15:59:50,5,29,5850,Y,1,1,59,1,4.5,4.5,N,11/04/2019 15:59
314,11/04/2019,13:42:52,5,27,5628,Y,1,1,25,1,2.2,2.2,N,11/04/2019 13:42
315,11/04/2019,15:50:59,5,29,5848,N,1,1,31,2,4.4,2.2,N,11/04/2019 15:50
316,11/04/2019,13:34:17,5,30,5889,N,1,1,44,1,2.5,2.5,N,11/04/2019 13:34
317,11/04/2019,14:18:19,5,29,5112,Y,1,1,35,2,6.2,3.1,N,11/04/2019 14:18
317,11/04/2019,14:18:19,5,29,5112,Y,1,5,78,1,4.5,4.5,N,11/04/2019 14:18
317,11/04/2019,14:18:19,5,29,5112,Y,7,1,21,1,13.33,13.33,N,11/04/2019 14:18
318,11/04/2019,17:06:37,5,30,0,N,1,1,45,1,3,3,N,11/04/2019 17:06
319,11/04/2019,13:33:03,5,27,5911,N,1,1,27,2,7,3.5,N,11/04/2019 13:33
320,11/04/2019,14:07:22,5,27,0,Y,1,1,58,2,7,3.5,N,11/04/2019 14:07
321,11/04/2019,18:18:05,5,30,5669,Y,1,1,25,1,2.2,2.2,N,11/04/2019 18:18
321,11/04/2019,18:18:05,5,30,5669,Y,1,5,76,1,3.5,3.5,N,11/04/2019 18:18
322,11/04/2019,11:23:19,5,27,0,Y,1,1,33,1,3.5,3.5,N,11/04/2019 11:23
323,11/04/2019,17:42:55,5,30,5651,N,1,1,35,1,3.1,3.1,N,11/04/2019 17:42
324,11/04/2019,14:20:14,5,29,0,Y,1,1,32,2,6,3,N,11/04/2019 14:20
325,11/04/2019,12:54:57,5,27,5720,N,1,1,37,2,6,3,N,11/04/2019 12:54
325,11/04/2019,12:54:57,5,27,5720,N,1,2,65,2,1.6,0.8,N,11/04/2019 12:54
326,11/04/2019,11:55:56,5,30,5224,Y,1,1,25,2,4.4,2.2,N,11/04/2019 11:55
326,11/04/2019,11:55:56,5,30,5224,Y,1,5,79,1,3.75,3.75,N,11/04/2019 11:55
327,11/04/2019,16:41:09,5,29,0,Y,1,1,38,1,3.75,3.75,N,11/04/2019 16:41
327,11/04/2019,16:41:09,5,29,0,Y,1,2,64,2,1.6,0.8,N,11/04/2019 16:41
328,11/04/2019,16:08:27,5,30,0,Y,1,1,36,1,3.75,3.75,N,11/04/2019 16:08
329,11/04/2019,13:48:20,5,29,5585,Y,1,1,44,2,5,2.5,N,11/04/2019 13:48
329,11/04/2019,13:48:20,5,29,5585,Y,1,5,70,1,3.25,3.25,N,11/04/2019 13:48
330,11/04/2019,12:02:37,5,30,5153,Y,1,1,52,2,5,2.5,N,11/04/2019 12:02
331,11/04/2019,18:17:04,5,30,5016,Y,1,1,39,1,4.25,4.25,N,11/04/2019 18:17
331,11/04/2019,18:17:04,5,30,5016,Y,1,2,65,3,2.4,0.8,N,11/04/2019 18:17
332,11/04/2019,14:30:09,5,30,5374,Y,1,1,40,2,7.5,3.75,N,11/04/2019 14:30
332,11/04/2019,14:30:09,5,30,5374,Y,1,2,64,3,2.4,0.8,N,11/04/2019 14:30
333,11/04/2019,11:25:52,5,30,5583,Y,1,1,42,1,2.5,2.5,N,11/04/2019 11:25
334,11/04/2019,18:05:27,5,30,5405,Y,1,1,29,2,5,2.5,N,11/04/2019 18:05
335,11/04/2019,17:38:20,5,29,5576,Y,1,1,51,2,6,3,N,11/04/2019 17:38
336,11/04/2019,18:14:28,5,30,5706,N,1,1,51,1,3,3,N,11/04/2019 18:14
336,11/04/2019,18:14:28,5,30,5706,N,1,5,76,1,3.5,3.5,N,11/04/2019 18:14
337,11/04/2019,15:59:57,5,27,5941,N,1,1,39,2,8.5,4.25,N,11/04/2019 15:59
337,11/04/2019,15:59:57,5,27,5941,N,1,2,64,2,1.6,0.8,N,11/04/2019 15:59
337,11/04/2019,15:59:57,5,27,5941,N,1,5,72,1,3.25,3.25,N,11/04/2019 15:59
338,11/04/2019,16:21:23,5,29,5039,N,1,1,34,1,2.45,2.45,N,11/04/2019 16:21
339,11/04/2019,16:30:08,5,30,0,N,1,1,55,1,4,4,N,11/04/2019 16:30
340,11/04/2019,16:00:51,5,29,5514,N,1,1,53,1,3,3,N,11/04/2019 16:00
341,11/04/2019,12:23:07,5,27,0,Y,1,1,56,1,2.55,2.55,N,11/04/2019 12:23
342,11/04/2019,17:55:34,5,29,5410,N,1,1,36,2,7.5,3.75,N,11/04/2019 17:55
342,11/04/2019,17:55:34,5,29,5410,N,1,5,78,1,4.5,4.5,N,11/04/2019 17:55
343,11/04/2019,17:36:30,5,30,5612,N,1,1,29,2,5,2.5,N,11/04/2019 17:36
344,11/04/2019,12:12:55,5,29,0,Y,1,1,59,1,4.5,4.5,N,11/04/2019 12:12
345,11/04/2019,18:02:22,5,30,0,N,1,1,37,1,3,3,N,11/04/2019 18:02
345,11/04/2019,18:02:22,5,30,0,N,1,2,65,2,1.6,0.8,N,11/04/2019 18:02
346,11/04/2019,11:17:45,5,27,0,Y,1,1,38,2,7.5,3.75,N,11/04/2019 11:17
346,11/04/2019,11:17:45,5,27,0,Y,1,2,65,1,0.8,0.8,N,11/04/2019 11:17
346,11/04/2019,11:17:45,5,27,0,Y,1,5,71,1,3.75,3.75,N,11/04/2019 11:17
347,11/04/2019,12:35:27,5,30,5772,Y,1,1,53,1,3,3,N,11/04/2019 12:35
348,11/04/2019,15:43:54,5,30,5396,N,1,1,23,2,5,2.5,N,11/04/2019 15:43
349,11/04/2019,17:43:17,5,30,0,Y,1,1,38,1,3.75,3.75,N,11/04/2019 17:43
349,11/04/2019,17:43:17,5,30,0,Y,1,2,65,2,1.6,0.8,N,11/04/2019 17:43
350,11/04/2019,11:13:27,5,30,0,Y,1,1,32,2,6,3,N,11/04/2019 11:13
351,11/04/2019,15:29:03,5,30,0,Y,1,1,37,1,3,3,N,11/04/2019 15:29
351,11/04/2019,15:29:03,5,30,0,Y,1,2,84,3,2.4,0.8,N,11/04/2019 15:29
352,11/04/2019,15:30:32,5,29,5757,Y,1,1,23,2,5,2.5,N,11/04/2019 15:30
353,11/04/2019,13:15:41,5,27,5329,N,1,1,49,2,6,3,N,11/04/2019 13:15
354,11/04/2019,16:14:34,5,29,5113,N,1,1,27,1,3.5,3.5,N,11/04/2019 16:14
355,11/04/2019,13:25:03,5,27,5862,Y,1,1,60,1,3.75,3.75,N,11/04/2019 13:25
356,11/04/2019,15:45:55,5,30,5159,Y,1,1,61,1,4.75,4.75,N,11/04/2019 15:45
357,11/04/2019,13:42:45,5,29,0,Y,1,1,34,1,2.45,2.45,N,11/04/2019 13:42
358,11/04/2019,18:23:00,5,27,5135,Y,1,1,52,2,5,2.5,N,11/04/2019 18:23
359,11/04/2019,13:53:09,5,27,5652,N,1,1,50,1,2.5,2.5,N,11/04/2019 13:53
359,11/04/2019,13:53:09,5,27,5652,N,1,5,73,1,3.75,3.75,N,11/04/2019 13:53
359,11/04/2019,13:53:09,5,27,5652,N,7,1,8,1,45,45,N,11/04/2019 13:53
360,11/04/2019,13:48:18,5,29,5021,N,1,1,54,1,2.5,2.5,N,11/04/2019 13:48
361,11/04/2019,16:21:03,5,27,0,N,1,1,34,1,2.45,2.45,N,11/04/2019 16:21
362,11/04/2019,14:33:29,5,29,5207,Y,1,1,36,2,7.5,3.75,N,11/04/2019 14:33
363,11/04/2019,13:58:59,5,27,5752,N,1,1,48,2,5,2.5,N,11/04/2019 13:58
363,11/04/2019,13:58:59,5,27,5752,N,1,5,74,1,3.5,3.5,N,11/04/2019 13:58
364,11/04/2019,15:45:21,5,27,5107,Y,1,1,31,2,4.4,2.2,N,11/04/2019 15:45
365,11/04/2019,15:23:41,5,27,5744,Y,1,1,54,2,5,2.5,N,11/04/2019 15:23
366,11/04/2019,14:25:43,5,30,0,Y,1,1,36,2,7.5,3.75,N,11/04/2019 14:25
367,11/04/2019,15:34:25,5,30,0,Y,1,1,37,2,6,3,N,11/04/2019 15:34
367,11/04/2019,15:34:25,5,30,0,Y,1,2,65,3,2.4,0.8,N,11/04/2019 15:34
368,11/04/2019,12:16:12,5,29,0,Y,1,1,26,1,3,3,N,11/04/2019 12:16
369,11/04/2019,17:08:59,5,30,0,N,1,1,34,1,2.45,2.45,N,11/04/2019 17:08
370,11/04/2019,14:35:29,5,29,5502,Y,1,1,27,2,7,3.5,N,11/04/2019 14:35
371,11/04/2019,15:42:11,5,29,0,N,1,1,43,1,3,3,N,11/04/2019 15:42
371,11/04/2019,15:42:11,5,29,0,N,7,1,16,1,8.95,8.95,N,11/04/2019 15:42
372,11/04/2019,12:23:34,5,30,0,Y,1,1,61,2,9.5,4.75,N,11/04/2019 12:23
373,11/04/2019,14:52:49,5,27,5934,Y,1,1,36,2,7.5,3.75,N,11/04/2019 14:52
374,11/04/2019,17:00:31,5,30,5451,N,1,1,24,2,6,3,N,11/04/2019 17:00
375,11/04/2019,14:24:44,5,30,0,Y,1,1,49,1,3,3,N,11/04/2019 14:24
376,11/04/2019,14:57:16,5,29,0,N,1,1,47,2,6,3,N,11/04/2019 14:57
377,11/04/2019,12:06:41,5,30,5311,Y,1,1,38,1,3.75,3.75,N,11/04/2019 12:06
377,11/04/2019,12:06:41,5,30,5311,Y,1,2,65,2,1.6,0.8,N,11/04/2019 12:06
377,11/04/2019,12:06:41,5,30,5311,Y,1,5,69,1,3.25,3.25,N,11/04/2019 12:06
378,11/04/2019,14:54:04,5,30,5594,N,1,1,53,1,3,3,N,11/04/2019 14:54
378,11/04/2019,14:54:04,5,30,5594,N,1,5,72,1,3.25,3.25,N,11/04/2019 14:54
379,11/04/2019,16:00:53,5,27,5097,Y,1,1,48,2,5,2.5,N,11/04/2019 16:00
380,11/04/2019,13:53:58,5,27,0,N,1,1,51,1,3,3,N,11/04/2019 13:53
381,11/04/2019,17:49:26,5,29,5244,Y,1,1,26,1,3,3,N,11/04/2019 17:49
382,11/04/2019,11:29:39,5,30,5196,N,1,1,55,2,8,4,N,11/04/2019 11:29
382,11/04/2019,11:29:39,5,30,5196,N,1,5,69,1,3.25,3.25,N,11/04/2019 11:29
383,11/04/2019,14:58:30,5,29,5203,N,1,1,41,1,4.25,4.25,N,11/04/2019 14:58
383,11/04/2019,14:58:30,5,29,5203,N,1,2,63,2,1.6,0.8,N,11/04/2019 14:58
384,11/04/2019,14:01:28,5,29,0,Y,1,1,57,2,6.2,3.1,N,11/04/2019 14:01
385,11/04/2019,12:37:00,5,30,5272,Y,1,1,47,1,3,3,N,11/04/2019 12:37
385,11/04/2019,12:37:00,5,30,5272,Y,1,5,78,1,4.5,4.5,N,11/04/2019 12:37
386,11/04/2019,16:36:02,5,27,5535,N,1,1,53,1,3,3,N,11/04/2019 16:36
387,11/04/2019,12:28:29,5,27,0,N,1,1,32,2,6,3,N,11/04/2019 12:28
388,11/04/2019,14:27:57,5,29,0,Y,1,1,48,2,5,2.5,N,11/04/2019 14:27
389,11/04/2019,13:08:10,5,27,5090,Y,1,1,26,1,3,3,N,11/04/2019 13:08
390,11/04/2019,11:57:48,5,27,0,N,1,1,54,2,5,2.5,N,11/04/2019 11:57
391,11/04/2019,13:22:17,5,29,0,Y,1,1,49,2,6,3,N,11/04/2019 13:22
392,11/04/2019,13:32:53,5,27,0,Y,1,1,56,2,5.1,2.55,N,11/04/2019 13:32
393,11/04/2019,12:15:17,5,29,5789,N,1,1,32,2,6,3,N,11/04/2019 12:15
394,11/04/2019,12:14:30,5,27,5274,N,1,1,59,1,4.5,4.5,N,11/04/2019 12:14
394,11/04/2019,12:14:30,5,27,5274,N,1,5,77,1,3,3,N,11/04/2019 12:14
395,11/04/2019,15:43:45,5,29,0,Y,1,1,47,2,6,3,N,11/04/2019 15:43
396,11/04/2019,12:16:40,5,30,0,Y,1,1,42,1,2.5,2.5,N,11/04/2019 12:16
397,11/04/2019,13:05:19,5,30,0,Y,1,1,32,1,3,3,N,11/04/2019 13:05
398,11/04/2019,14:28:44,5,30,0,N,1,1,50,2,5,2.5,N,11/04/2019 14:28
399,11/04/2019,14:32:33,5,29,5026,Y,1,1,49,1,3,3,N,11/04/2019 14:32
400,11/04/2019,15:14:52,5,30,5776,Y,1,1,49,1,3,3,N,11/04/2019 15:14
401,11/04/2019,11:49:44,5,29,5782,N,1,1,55,1,4,4,N,11/04/2019 11:49
402,11/04/2019,17:24:29,5,27,5804,Y,1,1,22,1,2,2,N,11/04/2019 17:24
403,11/04/2019,16:36:12,5,27,5025,N,1,1,44,2,5,2.5,N,11/04/2019 16:36
404,11/04/2019,18:07:44,5,30,0,Y,1,1,50,2,5,2.5,N,11/04/2019 18:07
405,11/04/2019,16:10:08,5,29,5269,Y,1,1,49,2,6,3,N,11/04/2019 16:10
405,11/04/2019,16:10:08,5,29,5269,Y,1,5,76,1,3.5,3.5,N,11/04/2019 16:10
406,11/04/2019,13:10:27,5,29,0,Y,1,1,31,2,4.4,2.2,N,11/04/2019 13:10
407,11/04/2019,14:26:48,5,30,5334,Y,1,1,30,2,6,3,N,11/04/2019 14:26
407,11/04/2019,14:26:48,5,30,5334,Y,1,5,75,1,3.5,3.5,N,11/04/2019 14:26
408,11/04/2019,12:28:55,5,29,0,N,1,1,37,2,6,3,N,11/04/2019 12:28
409,11/04/2019,12:49:37,5,29,0,N,1,1,28,1,2,2,N,11/04/2019 12:49
409,11/04/2019,12:49:37,5,29,0,N,1,5,74,1,3.5,3.5,N,11/04/2019 12:49
410,11/04/2019,11:59:58,5,30,5385,Y,1,1,54,1,2.5,2.5,N,11/04/2019 11:59
411,11/04/2019,12:06:15,5,27,5852,N,1,1,45,2,6,3,N,11/04/2019 12:06
412,11/04/2019,15:02:02,5,29,5737,Y,1,1,61,2,9.5,4.75,N,11/04/2019 15:02
413,11/04/2019,15:12:50,5,29,0,Y,1,1,26,1,3,3,N,11/04/2019 15:12
414,11/04/2019,12:01:03,5,27,5197,N,1,1,29,1,2.5,2.5,N,11/04/2019 12:01
414,11/04/2019,12:01:03,5,27,5197,N,1,5,70,1,3.25,3.25,N,11/04/2019 12:01
415,11/04/2019,14:48:31,5,27,5835,N,1,1,41,2,8.5,4.25,N,11/04/2019 14:48
416,11/04/2019,12:32:44,5,27,5123,N,1,1,44,1,2.5,2.5,N,11/04/2019 12:32
417,11/04/2019,16:42:22,5,27,5252,N,1,1,30,2,6,3,N,11/04/2019 16:42
418,11/04/2019,11:03:05,5,27,5238,Y,1,1,58,2,7,3.5,N,11/04/2019 11:03
419,11/04/2019,18:28:13,5,29,5095,N,1,1,52,1,2.5,2.5,N,11/04/2019 18:28
419,11/04/2019,18:28:13,5,29,5095,N,1,5,75,1,3.5,3.5,N,11/04/2019 18:28
420,11/04/2019,13:13:55,5,30,5303,N,1,1,51,1,3,3,N,11/04/2019 13:13
421,11/04/2019,13:05:22,5,29,5847,N,1,1,29,2,5,2.5,N,11/04/2019 13:05
422,11/04/2019,13:16:47,5,30,0,N,1,1,26,1,3,3,N,11/04/2019 13:16
423,11/04/2019,18:03:37,5,29,5887,Y,1,1,35,2,6.2,3.1,N,11/04/2019 18:03
424,11/04/2019,18:17:11,5,30,5817,N,1,1,39,2,8.5,4.25,N,11/04/2019 18:17
424,11/04/2019,18:17:11,5,30,5817,N,1,5,79,1,3.75,3.75,N,11/04/2019 18:17
425,11/04/2019,17:20:48,5,30,5945,Y,1,1,28,1,2,2,N,11/04/2019 17:20
426,11/04/2019,13:15:54,5,27,5494,Y,1,1,26,1,3,3,N,11/04/2019 13:15
426,11/04/2019,13:15:54,5,27,5494,Y,1,5,75,1,3.5,3.5,N,11/04/2019 13:15
427,11/04/2019,14:31:09,5,29,5044,N,1,1,44,2,5,2.5,N,11/04/2019 14:31
428,11/04/2019,18:28:01,5,27,0,Y,1,1,29,1,2.5,2.5,N,11/04/2019 18:28
429,11/04/2019,16:13:17,5,27,5082,Y,1,1,54,2,5,2.5,N,11/04/2019 16:13
430,11/04/2019,14:36:26,5,27,5438,N,1,1,60,1,3.75,3.75,N,11/04/2019 14:36
